                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4052,                0.67175,                 1.0378,                0.96791,                0.93902,                0.97057,                0.52504,                 1.5692,                0.63573,                 1.1332,              0.0006932,              0.0006932,              0.0006932
                     36,                 1.3597,                0.64372,                 1.0327,                0.96932,                0.96325,                 0.9728,                0.53408,                 1.5465,                0.60977,                 1.1142,              0.0006536,              0.0006536,              0.0006536
                     37,                 1.3628,                0.63265,                 1.0253,                0.96858,                0.93985,                0.97416,                0.52326,                 1.5416,                0.60439,                 1.1206,               0.000614,               0.000614,               0.000614
                     38,                 1.3683,                0.62583,                 1.0174,                0.96315,                0.95636,                0.95923,                 0.4783,                 1.6742,                0.63479,                 1.1967,              0.0005744,              0.0005744,              0.0005744
                     39,                 1.3825,                0.63125,                 1.0268,                0.98123,                 0.9565,                0.96926,                0.52348,                 1.5948,                0.59679,                  1.139,              0.0005348,              0.0005348,              0.0005348
                     40,                 1.3588,                0.61623,                 1.0247,                 0.9567,                0.93293,                0.94948,                0.48476,                 1.6567,                0.60726,                 1.1843,              0.0004952,              0.0004952,              0.0004952
                     41,                 1.3232,                 0.5795,                 1.0519,                0.96848,                0.93672,                 0.9627,                0.49074,                 1.6324,                0.63843,                 1.1696,              0.0004556,              0.0004556,              0.0004556
                     42,                 1.3237,                0.56544,                 1.0522,                0.94587,                0.93902,                0.94318,                0.47802,                 1.6724,                0.61624,                 1.1964,               0.000416,               0.000416,               0.000416
                     43,                 1.3192,                0.56714,                 1.0516,                0.94446,                0.93902,                0.95166,                0.47525,                 1.6541,                 0.6146,                 1.1914,              0.0003764,              0.0003764,              0.0003764
                     44,                 1.3189,                0.56309,                 1.0509,                0.97466,                0.93818,                0.96475,                0.50199,                 1.5896,                0.58141,                 1.1422,              0.0003368,              0.0003368,              0.0003368
                     45,                 1.3187,                0.54925,                   1.05,                0.95716,                 0.9537,                0.97142,                0.52267,                 1.5897,                0.60278,                 1.1351,              0.0002972,              0.0002972,              0.0002972
                     46,                 1.3006,                0.55002,                 1.0431,                0.96829,                0.93104,                0.95276,                0.50718,                 1.6145,                0.58082,                 1.1591,              0.0002576,              0.0002576,              0.0002576
                     47,                 1.2772,                0.53871,                 1.0353,                0.96301,                 0.9524,                0.96232,                0.50146,                  1.632,                0.57999,                 1.1626,               0.000218,               0.000218,               0.000218
                     48,                 1.2975,                0.53325,                 1.0393,                0.94288,                0.94512,                0.94639,                0.49748,                 1.6542,                0.57872,                 1.1789,              0.0001784,              0.0001784,              0.0001784
                     49,                 1.2812,                0.53326,                 1.0308,                0.96316,                0.95655,                0.95007,                0.50482,                  1.602,                0.57854,                 1.1497,              0.0001388,              0.0001388,              0.0001388
                     50,                 1.2634,                0.51551,                 1.0341,                0.97302,                0.94512,                0.96396,                0.52145,                 1.5882,                0.57462,                 1.1454,               9.92e-05,               9.92e-05,               9.92e-05
